timestamp_local,aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_utc,ts
7/1/2022 6:00,,,2022-06-30:23,,,,,,2022-06-30T23:00:00,1656630000
7/1/2022 5:00,61,,2022-06-30:22,,,21.3,17,,2022-06-30T22:00:00,1656626400
7/1/2022 4:00,59,,2022-06-30:21,,,20,16,,2022-06-30T21:00:00,1656622800
7/1/2022 3:00,123,,2022-06-30:20,,,55,44,,2022-06-30T20:00:00,1656619200
7/1/2022 2:00,153,,2022-06-30:19,,,68.8,55,,2022-06-30T19:00:00,1656615600
7/1/2022 1:00,165,,2022-06-30:18,,,83.8,67,,2022-06-30T18:00:00,1656612000
7/1/2022 0:00,199,,2022-06-30:17,,,115,92,,2022-06-30T17:00:00,1656608400
6/30/2022 0:00,199,101.9,2022-06-29:17,19.7,33.3,115,92,36.7,2022-06-29T17:00:00,1656522000
6/29/2022 23:00,192,98.2,2022-06-29:16,18.3,34.7,108.8,87,34.3,2022-06-29T16:00:00,1656518400
6/29/2022 22:00,184,94.5,2022-06-29:15,17,36,101.3,81,32,2022-06-29T15:00:00,1656514800
6/29/2022 21:00,172,89.1,2022-06-29:14,14.7,42.7,90,72,27.7,2022-06-29T14:00:00,1656511200
6/29/2022 20:00,189,83.6,2022-06-29:13,12.3,49.3,106.3,85,23.3,2022-06-29T13:00:00,1656507600
6/29/2022 19:00,160,78.2,2022-06-29:12,10,56,78.8,63,19,2022-06-29T12:00:00,1656504000
6/29/2022 18:00,98,76.8,2022-06-29:11,8.7,66,42.5,34,17.3,2022-06-29T11:00:00,1656500400
6/29/2022 17:00,110,75.5,2022-06-29:10,7.3,76,48.8,39,15.7,2022-06-29T10:00:00,1656496800
6/29/2022 16:00,100,74.1,2022-06-29:09,6,86,43.8,35,14,2022-06-29T09:00:00,1656493200
6/29/2022 15:00,118,72.8,2022-06-29:08,5,92,52.5,42,13,2022-06-29T08:00:00,1656489600
6/29/2022 14:00,152,71.4,2022-06-29:07,4,98,71.3,57,12,2022-06-29T07:00:00,1656486000
6/29/2022 13:00,163,70,2022-06-29:06,3,104,81.3,65,11,2022-06-29T06:00:00,1656482400
6/29/2022 12:00,155,72.4,2022-06-29:05,4.3,96,73.8,59,11.7,2022-06-29T05:00:00,1656478800
6/29/2022 11:00,155,74.7,2022-06-29:04,5.7,88,73.8,59,12.3,2022-06-29T04:00:00,1656475200
6/29/2022 10:00,142,77,2022-06-29:03,7,80,63.8,51,13,2022-06-29T03:00:00,1656471600
6/29/2022 9:00,151,99.6,2022-06-29:02,12,61,70,56,18,2022-06-29T02:00:00,1656468000
6/29/2022 8:00,126,122.2,2022-06-29:01,17,42,56.3,45,23,2022-06-29T01:00:00,1656464400
6/29/2022 7:00,110,144.7,2022-06-29:00,22,23,48.8,39,28,2022-06-29T00:00:00,1656460800
6/29/2022 6:00,98,152.1,2022-06-28:23,23.7,20.7,42.5,34,33.3,2022-06-28T23:00:00,1656457200
6/29/2022 5:00,69,159.5,2022-06-28:22,25.3,18.3,26.3,21,38.7,2022-06-28T22:00:00,1656453600
6/29/2022 4:00,69,166.9,2022-06-28:21,27,16,26.3,21,44,2022-06-28T21:00:00,1656450000
6/29/2022 3:00,87,161.1,2022-06-28:20,26.7,20.7,36.3,29,47,2022-06-28T20:00:00,1656446400
6/29/2022 2:00,87,155.2,2022-06-28:19,26.3,25.3,36.3,29,50,2022-06-28T19:00:00,1656442800
6/29/2022 1:00,85,149.4,2022-06-28:18,26,30,35,28,53,2022-06-28T18:00:00,1656439200
6/29/2022 0:00,100,144.9,2022-06-28:17,25.3,32.7,43.8,35,50,2022-06-28T17:00:00,1656435600
6/28/2022 23:00,129,140.5,2022-06-28:16,24.7,35.3,57.5,46,47,2022-06-28T16:00:00,1656432000
6/28/2022 22:00,148,136,2022-06-28:15,24,38,66.3,53,44,2022-06-28T15:00:00,1656428400
6/28/2022 21:00,168,121.2,2022-06-28:14,20.3,49,86.3,69,37.3,2022-06-28T14:00:00,1656424800
6/28/2022 20:00,208,106.4,2022-06-28:13,16.7,60,123.8,99,30.7,2022-06-28T13:00:00,1656421200
6/28/2022 19:00,137,91.6,2022-06-28:12,13,71,61.3,49,24,2022-06-28T12:00:00,1656417600
6/28/2022 18:00,118,81.3,2022-06-28:11,9.7,87.7,52.5,42,19.7,2022-06-28T11:00:00,1656414000
6/28/2022 17:00,118,71,2022-06-28:10,6.3,104.3,52.5,42,15.3,2022-06-28T10:00:00,1656410400
6/28/2022 16:00,95,60.7,2022-06-28:09,3,121,41.3,33,11,2022-06-28T09:00:00,1656406800
6/28/2022 15:00,98,59.1,2022-06-28:08,3,119,42.5,34,10.3,2022-06-28T08:00:00,1656403200
6/28/2022 14:00,107,57.6,2022-06-28:07,3,117,47.5,38,9.7,2022-06-28T07:00:00,1656399600
6/28/2022 13:00,107,56,2022-06-28:06,3,115,47.5,38,9,2022-06-28T06:00:00,1656396000
6/28/2022 12:00,95,56.6,2022-06-28:05,3.7,108.3,41.3,33,9.7,2022-06-28T05:00:00,1656392400
6/28/2022 11:00,95,57.2,2022-06-28:04,4.3,101.7,41.3,33,10.3,2022-06-28T04:00:00,1656388800
6/28/2022 10:00,82,57.8,2022-06-28:03,5,95,33.8,27,11,2022-06-28T03:00:00,1656385200
6/28/2022 9:00,85,67.1,2022-06-28:02,8.7,74.7,35,28,14.3,2022-06-28T02:00:00,1656381600
6/28/2022 8:00,85,76.5,2022-06-28:01,12.3,54.3,35,28,17.7,2022-06-28T01:00:00,1656378000
6/28/2022 7:00,72,85.8,2022-06-28:00,16,34,27.5,22,21,2022-06-28T00:00:00,1656374400
6/28/2022 6:00,69,84,2022-06-27:23,15,33.7,26.3,21,23,2022-06-27T23:00:00,1656370800
6/28/2022 5:00,59,82.3,2022-06-27:22,14,33.3,20,16,25,2022-06-27T22:00:00,1656367200
6/28/2022 4:00,63,80.5,2022-06-27:21,13,33,22.5,18,27,2022-06-27T21:00:00,1656363600
6/28/2022 3:00,67,77.8,2022-06-27:20,12.3,36.3,25,20,26,2022-06-27T20:00:00,1656360000
6/28/2022 2:00,80,75.1,2022-06-27:19,11.7,39.7,32.5,26,25,2022-06-27T19:00:00,1656356400
6/28/2022 1:00,100,72.4,2022-06-27:18,11,43,43.8,35,24,2022-06-27T18:00:00,1656352800
6/28/2022 0:00,104,74.1,2022-06-27:17,11.3,43.3,46.3,37,24,2022-06-27T17:00:00,1656349200
6/27/2022 23:00,107,75.9,2022-06-27:16,11.7,43.7,47.5,38,24,2022-06-27T16:00:00,1656345600
6/27/2022 22:00,107,77.6,2022-06-27:15,12,44,47.5,38,24,2022-06-27T15:00:00,1656342000
6/27/2022 21:00,112,75.3,2022-06-27:14,10.7,49,50,40,22,2022-06-27T14:00:00,1656338400
6/27/2022 20:00,110,72.9,2022-06-27:13,9.3,54,48.8,39,20,2022-06-27T13:00:00,1656334800
6/27/2022 19:00,87,70.6,2022-06-27:12,8,59,36.3,29,18,2022-06-27T12:00:00,1656331200
6/27/2022 18:00,56,65.2,2022-06-27:11,6,71,18.8,15,15,2022-06-27T11:00:00,1656327600
6/27/2022 17:00,50,59.7,2022-06-27:10,4,83,15,12,12,2022-06-27T10:00:00,1656324000
6/27/2022 16:00,52,54.3,2022-06-27:09,2,95,16.3,13,9,2022-06-27T09:00:00,1656320400
6/27/2022 15:00,59,53.3,2022-06-27:08,2,95.3,20,16,8.7,2022-06-27T08:00:00,1656316800
6/27/2022 14:00,50,52.3,2022-06-27:07,2,95.7,15,12,8.3,2022-06-27T07:00:00,1656313200
6/27/2022 13:00,52,51.4,2022-06-27:06,2,96,16.3,13,8,2022-06-27T06:00:00,1656309600
6/27/2022 12:00,54,54.7,2022-06-27:05,2.3,91,17.5,14,8.7,2022-06-27T05:00:00,1656306000
6/27/2022 11:00,65,58,2022-06-27:04,2.7,86,23.8,19,9.3,2022-06-27T04:00:00,1656302400
6/27/2022 10:00,65,61.3,2022-06-27:03,3,81,23.8,19,10,2022-06-27T03:00:00,1656298800
6/27/2022 9:00,67,73.9,2022-06-27:02,5.3,67.3,25,20,12.7,2022-06-27T02:00:00,1656295200
6/27/2022 8:00,61,86.6,2022-06-27:01,7.7,53.7,21.3,17,15.3,2022-06-27T01:00:00,1656291600
6/27/2022 7:00,52,99.2,2022-06-27:00,10,40,16.3,13,18,2022-06-27T00:00:00,1656288000
6/27/2022 6:00,100,117.5,2022-06-26:23,14,37,43.8,35,20.7,2022-06-26T23:00:00,1656284400
6/27/2022 5:00,59,135.8,2022-06-26:22,18,34,20,16,23.3,2022-06-26T22:00:00,1656280800
6/27/2022 4:00,61,154.1,2022-06-26:21,22,31,21.3,17,26,2022-06-26T21:00:00,1656277200
6/27/2022 3:00,76,147.3,2022-06-26:20,21,34,30,24,26,2022-06-26T20:00:00,1656273600
6/27/2022 2:00,61,140.5,2022-06-26:19,20,37,21.3,17,26,2022-06-26T19:00:00,1656270000
6/27/2022 1:00,61,133.6,2022-06-26:18,19,40,21.3,17,26,2022-06-26T18:00:00,1656266400
6/27/2022 0:00,69,127.6,2022-06-26:17,17.3,42,26.3,21,23,2022-06-26T17:00:00,1656262800
6/26/2022 23:00,91,121.6,2022-06-26:16,15.7,44,38.8,31,20,2022-06-26T16:00:00,1656259200
6/26/2022 22:00,107,115.6,2022-06-26:15,14,46,47.5,38,17,2022-06-26T15:00:00,1656255600
6/26/2022 21:00,153,119.2,2022-06-26:14,14,51.7,68.8,55,17,2022-06-26T14:00:00,1656252000
6/26/2022 20:00,115,122.9,2022-06-26:13,14,57.3,51.3,41,17,2022-06-26T13:00:00,1656248400
6/26/2022 19:00,85,126.6,2022-06-26:12,14,63,35,28,17,2022-06-26T12:00:00,1656244800
6/26/2022 18:00,85,116.5,2022-06-26:11,11.3,74.7,35,28,15,2022-06-26T11:00:00,1656241200
6/26/2022 17:00,91,106.4,2022-06-26:10,8.7,86.3,38.8,31,13,2022-06-26T10:00:00,1656237600
6/26/2022 16:00,91,96.3,2022-06-26:09,6,98,38.8,31,11,2022-06-26T09:00:00,1656234000
6/26/2022 15:00,93,94.2,2022-06-26:08,5.3,103.7,40,32,10.3,2022-06-26T08:00:00,1656230400
6/26/2022 14:00,87,92,2022-06-26:07,4.7,109.3,36.3,29,9.7,2022-06-26T07:00:00,1656226800
6/26/2022 13:00,87,89.9,2022-06-26:06,4,115,36.3,29,9,2022-06-26T06:00:00,1656223200
6/26/2022 12:00,87,92.6,2022-06-26:05,4.7,108.7,36.3,29,9.3,2022-06-26T05:00:00,1656219600
6/26/2022 11:00,91,95.3,2022-06-26:04,5.3,102.3,38.8,31,9.7,2022-06-26T04:00:00,1656216000
6/26/2022 10:00,87,98,2022-06-26:03,6,96,36.3,29,10,2022-06-26T03:00:00,1656212400
6/26/2022 9:00,87,122.8,2022-06-26:02,11.7,76,36.3,29,14,2022-06-26T02:00:00,1656208800
6/26/2022 8:00,87,147.5,2022-06-26:01,17.3,56,36.3,29,18,2022-06-26T01:00:00,1656205200
6/26/2022 7:00,85,172.2,2022-06-26:00,23,36,35,28,22,2022-06-26T00:00:00,1656201600
6/26/2022 6:00,85,166.3,2022-06-25:23,22.7,36.7,35,28,23.3,2022-06-25T23:00:00,1656198000
6/26/2022 5:00,76,160.5,2022-06-25:22,22.3,37.3,30,24,24.7,2022-06-25T22:00:00,1656194400
6/26/2022 4:00,74,154.7,2022-06-25:21,22,38,28.8,23,26,2022-06-25T21:00:00,1656190800
6/26/2022 3:00,67,148.4,2022-06-25:20,21,40.7,25,20,25.7,2022-06-25T20:00:00,1656187200
6/26/2022 2:00,72,142.2,2022-06-25:19,20,43.3,27.5,22,25.3,2022-06-25T19:00:00,1656183600
6/26/2022 1:00,69,136,2022-06-25:18,19,46,26.3,21,25,2022-06-25T18:00:00,1656180000
6/26/2022 0:00,63,131.5,2022-06-25:17,17.7,47.3,22.5,18,22.7,2022-06-25T17:00:00,1656176400
6/25/2022 23:00,72,127,2022-06-25:16,16.3,48.7,27.5,22,20.3,2022-06-25T16:00:00,1656172800
6/25/2022 22:00,85,122.6,2022-06-25:15,15,50,35,28,18,2022-06-25T15:00:00,1656169200
6/25/2022 21:00,82,122.4,2022-06-25:14,14.7,53.7,33.8,27,17.7,2022-06-25T14:00:00,1656165600
6/25/2022 20:00,85,122.2,2022-06-25:13,14.3,57.3,35,28,17.3,2022-06-25T13:00:00,1656162000
6/25/2022 19:00,72,122,2022-06-25:12,14,61,27.5,22,17,2022-06-25T12:00:00,1656158400
6/25/2022 18:00,50,107.6,2022-06-25:11,10.7,72.3,15,12,14,2022-06-25T11:00:00,1656154800
6/25/2022 17:00,65,93.2,2022-06-25:10,7.3,83.7,23.8,19,11,2022-06-25T10:00:00,1656151200
6/25/2022 16:00,74,78.8,2022-06-25:09,4,95,28.8,23,8,2022-06-25T09:00:00,1656147600
6/25/2022 15:00,80,78.6,2022-06-25:08,3.7,98,32.5,26,7.7,2022-06-25T08:00:00,1656144000
6/25/2022 14:00,76,78.4,2022-06-25:07,3.3,101,30,24,7.3,2022-06-25T07:00:00,1656140400
6/25/2022 13:00,76,78.2,2022-06-25:06,3,104,30,24,7,2022-06-25T06:00:00,1656136800
6/25/2022 12:00,67,81.7,2022-06-25:05,4,100.3,25,20,7.7,2022-06-25T05:00:00,1656133200
6/25/2022 11:00,59,85.2,2022-06-25:04,5,96.7,20,16,8.3,2022-06-25T04:00:00,1656129600
6/25/2022 10:00,67,88.7,2022-06-25:03,6,93,25,20,9,2022-06-25T03:00:00,1656126000
6/25/2022 9:00,74,109.1,2022-06-25:02,11.3,75,28.8,23,12,2022-06-25T02:00:00,1656122400
6/25/2022 8:00,63,129.6,2022-06-25:01,16.7,57,22.5,18,15,2022-06-25T01:00:00,1656118800
6/25/2022 7:00,188,150,2022-06-25:00,22,39,117,84,18,2022-06-25T00:00:00,1656115200
6/25/2022 6:00,157,164.2,2022-06-24:23,25,31.7,84.3,61,23.3,2022-06-24T23:00:00,1656111600
6/25/2022 5:00,107,178.4,2022-06-24:22,28,24.3,51.5,38,28.7,2022-06-24T22:00:00,1656108000
6/25/2022 4:00,56,192.6,2022-06-24:21,31,17,18.8,15,34,2022-06-24T21:00:00,1656104400
6/25/2022 3:00,54,179,2022-06-24:20,29.3,19.3,17.5,14,33.7,2022-06-24T20:00:00,1656100800
6/25/2022 2:00,61,165.4,2022-06-24:19,27.7,21.7,21.3,17,33.3,2022-06-24T19:00:00,1656097200
6/25/2022 1:00,59,151.7,2022-06-24:18,26,24,20,16,33,2022-06-24T18:00:00,1656093600
6/25/2022 0:00,76,140.5,2022-06-24:17,23,26.7,30,24,29,2022-06-24T17:00:00,1656090000
6/24/2022 23:00,87,129.2,2022-06-24:16,20,29.3,36.3,29,25,2022-06-24T16:00:00,1656086400
6/24/2022 22:00,95,117.9,2022-06-24:15,17,32,41.3,33,21,2022-06-24T15:00:00,1656082800
6/24/2022 21:00,100,113.4,2022-06-24:14,15.3,37.7,43.8,35,19,2022-06-24T14:00:00,1656079200
6/24/2022 20:00,139,108.9,2022-06-24:13,13.7,43.3,62.5,50,17,2022-06-24T13:00:00,1656075600
6/24/2022 19:00,126,104.5,2022-06-24:12,12,49,56.3,45,15,2022-06-24T12:00:00,1656072000
6/24/2022 18:00,76,96.5,2022-06-24:11,9.3,62.7,30,24,12.7,2022-06-24T11:00:00,1656068400
6/24/2022 17:00,82,88.5,2022-06-24:10,6.7,76.3,33.8,27,10.3,2022-06-24T10:00:00,1656064800
6/24/2022 16:00,82,80.5,2022-06-24:09,4,90,33.8,27,8,2022-06-24T09:00:00,1656061200
6/24/2022 15:00,80,80.9,2022-06-24:08,3.7,93.7,32.5,26,8,2022-06-24T08:00:00,1656057600
6/24/2022 14:00,78,81.3,2022-06-24:07,3.3,97.3,31.3,25,8,2022-06-24T07:00:00,1656054000
6/24/2022 13:00,107,81.7,2022-06-24:06,3,101,47.5,38,8,2022-06-24T06:00:00,1656050400
6/24/2022 12:00,78,85.2,2022-06-24:05,4,96.3,31.3,25,8.3,2022-06-24T05:00:00,1656046800
6/24/2022 11:00,76,88.7,2022-06-24:04,5,91.7,30,24,8.7,2022-06-24T04:00:00,1656043200
6/24/2022 10:00,87,92.2,2022-06-24:03,6,87,36.3,29,9,2022-06-24T03:00:00,1656039600
6/24/2022 9:00,74,117.7,2022-06-24:02,12,68.7,28.8,23,13.3,2022-06-24T02:00:00,1656036000
6/24/2022 8:00,76,143.2,2022-06-24:01,18,50.3,30,24,17.7,2022-06-24T01:00:00,1656032400
6/24/2022 7:00,82,168.7,2022-06-24:00,24,32,33.8,27,22,2022-06-24T00:00:00,1656028800
6/24/2022 6:00,85,162,2022-06-23:23,23,33.7,35,28,22.7,2022-06-23T23:00:00,1656025200
6/24/2022 5:00,85,155.4,2022-06-23:22,22,35.3,35,28,23.3,2022-06-23T22:00:00,1656021600
6/24/2022 4:00,85,148.8,2022-06-23:21,21,37,35,28,24,2022-06-23T21:00:00,1656018000
6/24/2022 3:00,87,148.2,2022-06-23:20,21,37.7,36.3,29,25,2022-06-23T20:00:00,1656014400
6/24/2022 2:00,91,147.7,2022-06-23:19,21,38.3,38.8,31,26,2022-06-23T19:00:00,1656010800
6/24/2022 1:00,129,147.1,2022-06-23:18,21,39,57.5,46,27,2022-06-23T18:00:00,1656007200
6/24/2022 0:00,155,143,2022-06-23:17,19.7,40,73.8,59,25.3,2022-06-23T17:00:00,1656003600
6/23/2022 23:00,168,138.9,2022-06-23:16,18.3,41,86.3,69,23.7,2022-06-23T16:00:00,1656000000
6/23/2022 22:00,168,134.8,2022-06-23:15,17,42,86.3,69,22,2022-06-23T15:00:00,1655996400
6/23/2022 21:00,139,130.9,2022-06-23:14,16,46,62.5,50,20,2022-06-23T14:00:00,1655992800
6/23/2022 20:00,93,127,2022-06-23:13,15,50,40,32,18,2022-06-23T13:00:00,1655989200
6/23/2022 19:00,91,123.1,2022-06-23:12,14,54,38.8,31,16,2022-06-23T12:00:00,1655985600
6/23/2022 18:00,104,112.4,2022-06-23:11,11.3,64.3,46.3,37,14.3,2022-06-23T11:00:00,1655982000
6/23/2022 17:00,161,101.7,2022-06-23:10,8.7,74.7,80,64,12.7,2022-06-23T10:00:00,1655978400
6/23/2022 16:00,139,91,2022-06-23:09,6,85,62.5,50,11,2022-06-23T09:00:00,1655974800
6/23/2022 15:00,129,90.7,2022-06-23:08,5,92.3,57.5,46,10.3,2022-06-23T08:00:00,1655971200
6/23/2022 14:00,121,90.3,2022-06-23:07,4,99.7,53.8,43,9.7,2022-06-23T07:00:00,1655967600
6/23/2022 13:00,142,89.9,2022-06-23:06,3,107,63.8,51,9,2022-06-23T06:00:00,1655964000
6/23/2022 12:00,145,93.6,2022-06-23:05,3.3,104,65,52,9.3,2022-06-23T05:00:00,1655960400
6/23/2022 11:00,100,97.3,2022-06-23:04,3.7,101,43.8,35,9.7,2022-06-23T04:00:00,1655956800
6/23/2022 10:00,98,101,2022-06-23:03,4,98,42.5,34,10,2022-06-23T03:00:00,1655953200
6/23/2022 9:00,85,112.8,2022-06-23:02,7,81,35,28,12,2022-06-23T02:00:00,1655949600
6/23/2022 8:00,74,124.7,2022-06-23:01,10,64,28.8,23,14,2022-06-23T01:00:00,1655946000
6/23/2022 7:00,50,136.6,2022-06-23:00,13,47,15,12,16,2022-06-23T00:00:00,1655942400
6/23/2022 6:00,52,138.5,2022-06-22:23,14.7,45.7,16.3,13,18.3,2022-06-22T23:00:00,1655938800
6/23/2022 5:00,33,140.5,2022-06-22:22,16.3,44.3,10,8,20.7,2022-06-22T22:00:00,1655935200
6/23/2022 4:00,50,142.4,2022-06-22:21,18,43,15,12,23,2022-06-22T21:00:00,1655931600
6/23/2022 3:00,52,141,2022-06-22:20,17.7,45,16.3,13,23,2022-06-22T20:00:00,1655928000
6/23/2022 2:00,54,139.7,2022-06-22:19,17.3,47,17.5,14,23,2022-06-22T19:00:00,1655924400
6/23/2022 1:00,87,138.3,2022-06-22:18,17,49,36.3,29,23,2022-06-22T18:00:00,1655920800
6/23/2022 0:00,95,135.4,2022-06-22:17,16.3,49.7,41.3,33,22,2022-06-22T17:00:00,1655917200
6/22/2022 23:00,139,132.5,2022-06-22:16,15.7,50.3,62.5,50,21,2022-06-22T16:00:00,1655913600
6/22/2022 22:00,153,129.6,2022-06-22:15,15,51,72.5,58,20,2022-06-22T15:00:00,1655910000
6/22/2022 21:00,163,126.3,2022-06-22:14,13.7,55,81.3,65,18,2022-06-22T14:00:00,1655906400
6/22/2022 20:00,152,122.9,2022-06-22:13,12.3,59,71.3,57,16,2022-06-22T13:00:00,1655902800
6/22/2022 19:00,145,119.6,2022-06-22:12,11,63,65,52,14,2022-06-22T12:00:00,1655899200
6/22/2022 18:00,112,115.2,2022-06-22:11,9.7,73,50,40,13.7,2022-06-22T11:00:00,1655895600
6/22/2022 17:00,100,110.7,2022-06-22:10,8.3,83,43.8,35,13.3,2022-06-22T10:00:00,1655892000
6/22/2022 16:00,104,106.2,2022-06-22:09,7,93,46.3,37,13,2022-06-22T09:00:00,1655888400
6/22/2022 15:00,102,100.8,2022-06-22:08,5.7,99.3,45,36,12.3,2022-06-22T08:00:00,1655884800
6/22/2022 14:00,82,95.3,2022-06-22:07,4.3,105.7,33.8,27,11.7,2022-06-22T07:00:00,1655881200
6/22/2022 13:00,61,89.9,2022-06-22:06,3,112,21.3,17,11,2022-06-22T06:00:00,1655877600
6/22/2022 12:00,98,94.5,2022-06-22:05,4,104.3,42.5,34,11.3,2022-06-22T05:00:00,1655874000
6/22/2022 11:00,93,99.2,2022-06-22:04,5,96.7,40,32,11.7,2022-06-22T04:00:00,1655870400
6/22/2022 10:00,95,103.9,2022-06-22:03,6,89,41.3,33,12,2022-06-22T03:00:00,1655866800
6/22/2022 9:00,91,113.8,2022-06-22:02,8.7,73.7,38.8,31,14,2022-06-22T02:00:00,1655863200
6/22/2022 8:00,87,123.7,2022-06-22:01,11.3,58.3,36.3,29,16,2022-06-22T01:00:00,1655859600
6/22/2022 7:00,87,133.6,2022-06-22:00,14,43,36.3,29,18,2022-06-22T00:00:00,1655856000
6/22/2022 6:00,69,128.4,2022-06-21:23,13.7,44,26.3,21,18.3,2022-06-21T23:00:00,1655852400
6/22/2022 5:00,63,123.1,2022-06-21:22,13.3,45,22.5,18,18.7,2022-06-21T22:00:00,1655848800
6/22/2022 4:00,63,117.9,2022-06-21:21,13,46,22.5,18,19,2022-06-21T21:00:00,1655845200
6/22/2022 3:00,61,122.8,2022-06-21:20,14,46.7,21.3,17,20,2022-06-21T20:00:00,1655841600
6/22/2022 2:00,65,127.6,2022-06-21:19,15,47.3,23.8,19,21,2022-06-21T19:00:00,1655838000
6/22/2022 1:00,74,132.5,2022-06-21:18,16,48,28.8,23,22,2022-06-21T18:00:00,1655834400
6/22/2022 0:00,95,144,2022-06-21:17,18,47.3,41.3,33,23.7,2022-06-21T17:00:00,1655830800
6/21/2022 23:00,150,155.4,2022-06-21:16,20,46.7,67.5,54,25.3,2022-06-21T16:00:00,1655827200
6/21/2022 22:00,164,166.9,2022-06-21:15,22,46,82.5,66,27,2022-06-21T15:00:00,1655823600
6/21/2022 21:00,228,163,2022-06-21:14,21,50.7,142.5,114,25.3,2022-06-21T14:00:00,1655820000
6/21/2022 20:00,183,159.1,2022-06-21:13,20,55.3,228.8,183,23.7,2022-06-21T13:00:00,1655816400
6/21/2022 19:00,199,155.2,2022-06-21:12,19,60,115,92,22,2022-06-21T12:00:00,1655812800
6/21/2022 18:00,169,141.2,2022-06-21:11,15.3,74.7,87.5,70,19.7,2022-06-21T11:00:00,1655809200
6/21/2022 17:00,56,127.2,2022-06-21:10,11.7,89.3,18.8,15,17.3,2022-06-21T10:00:00,1655805600
6/21/2022 16:00,50,113.2,2022-06-21:09,8,104,15,12,15,2022-06-21T09:00:00,1655802000
6/21/2022 15:00,50,107.2,2022-06-21:08,6.7,108.7,13.8,11,14,2022-06-21T08:00:00,1655798400
6/21/2022 14:00,59,101.2,2022-06-21:07,5.3,113.3,20,16,13,2022-06-21T07:00:00,1655794800
6/21/2022 13:00,69,95.1,2022-06-21:06,4,118,26.3,21,12,2022-06-21T06:00:00,1655791200
6/21/2022 12:00,59,101.5,2022-06-21:05,5.3,114.3,20,16,13,2022-06-21T05:00:00,1655787600
6/21/2022 11:00,67,108,2022-06-21:04,6.7,110.7,25,20,14,2022-06-21T04:00:00,1655784000
6/21/2022 10:00,74,114.4,2022-06-21:03,8,107,28.8,23,15,2022-06-21T03:00:00,1655780400
6/21/2022 9:00,72,126.6,2022-06-21:02,12.3,85,27.5,22,18.3,2022-06-21T02:00:00,1655776800
6/21/2022 8:00,80,138.9,2022-06-21:01,16.7,63,32.5,26,21.7,2022-06-21T01:00:00,1655773200
6/21/2022 7:00,89,151.2,2022-06-21:00,21,41,37.5,30,25,2022-06-21T00:00:00,1655769600
6/21/2022 6:00,76,126.8,2022-06-20:23,18,41.7,30,24,25.3,2022-06-20T23:00:00,1655766000
6/21/2022 5:00,82,102.5,2022-06-20:22,15,42.3,33.8,27,25.7,2022-06-20T22:00:00,1655762400
6/21/2022 4:00,85,78.2,2022-06-20:21,12,43,35,28,26,2022-06-20T21:00:00,1655758800
6/21/2022 3:00,85,79.2,2022-06-20:20,12.3,42.3,35,28,27,2022-06-20T20:00:00,1655755200
6/21/2022 2:00,78,80.1,2022-06-20:19,12.7,41.7,31.3,25,28,2022-06-20T19:00:00,1655751600
6/21/2022 1:00,93,81.1,2022-06-20:18,13,41,40,32,29,2022-06-20T18:00:00,1655748000
6/21/2022 0:00,126,83.1,2022-06-20:17,13,42.7,56.3,45,28.3,2022-06-20T17:00:00,1655744400
6/20/2022 23:00,156,85,2022-06-20:16,13,44.3,75,60,27.7,2022-06-20T16:00:00,1655740800
6/20/2022 22:00,195,87,2022-06-20:15,13,46,111.3,89,27,2022-06-20T15:00:00,1655737200
6/20/2022 21:00,254,87.2,2022-06-20:14,12.3,50.3,167.5,134,25.3,2022-06-20T14:00:00,1655733600
6/20/2022 20:00,185,87.3,2022-06-20:13,11.7,54.7,102.5,82,23.7,2022-06-20T13:00:00,1655730000
6/20/2022 19:00,65,87.5,2022-06-20:12,11,59,23.8,19,22,2022-06-20T12:00:00,1655726400
6/20/2022 18:00,59,82.3,2022-06-20:11,9,68.3,20,16,19.3,2022-06-20T11:00:00,1655722800
6/20/2022 17:00,67,77,2022-06-20:10,7,77.7,25,20,16.7,2022-06-20T10:00:00,1655719200
6/20/2022 16:00,54,71.8,2022-06-20:09,5,87,17.5,14,14,2022-06-20T09:00:00,1655715600
6/20/2022 15:00,50,69.6,2022-06-20:08,4,93,15,12,12.7,2022-06-20T08:00:00,1655712000
